Unnamed: 0,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Record ID,Vehicle Type
6453.0,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,EMPIRE TAXI INCORPORATED,CHICAGO,IL,60612.0,6678Taxi,Taxi
6455.0,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,"WADOOD, INC",CHICAGO,IL,60640.0,4340Taxi,Taxi
6456.0,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,ST. TROPEZ CAB CORP.,CHICAGO,IL,60656.0,3406Taxi,Taxi
6457.0,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,SFT CAB CORP,CHICAGO,IL,60612.0,4630Taxi,Taxi
6465.0,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,HAIFA TAXI LLC,CHICAGO,IL,60630.0,3912Taxi,Taxi
6466.0,ACTIVE,FORD,FUSION,2019.0,WHITE,Hybrid,N,EMPEROR CORP,CHICAGO,IL,60616.0,2883Taxi,Taxi
6467.0,SURRENDER,TOYOTA,CAMRY,2012.0,WHITE/BLUE/STRIPES,Hybrid,N,U S TAXI COMPANY,CHICAGO,IL,60646.0,3315Taxi,Taxi
6468.0,SURRENDER,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,NANEFFE INC.,CHICAGO,IL,60641.0,6328Taxi,Taxi
6471.0,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,R & J CAB CO,CHICAGO,IL,60656.0,6227Taxi,Taxi
6478.0,VIOLATION,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,ABAY CAB CORP,CHICAGO,IL,60626.0,4911Taxi,Taxi
6482.0,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,CHICAGO SEVEN INC,CHICAGO,IL,60616.0,4158Taxi,Taxi
6484.0,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,BLUE MOON TAXI LLC,CHICAGO,IL,60630.0,4483Taxi,Taxi
6486.0,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ELSTON TWO LLC,CHICAGO,IL,60612.0,2558Taxi,Taxi
6487.0,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,MICHAEL TWO CAB CORP,CHICAGO,IL,60641.0,1245Taxi,Taxi
6488.0,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,DON CAB COMPANY,CHICAGO,IL,60646.0,3157Taxi,Taxi
6489.0,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,"PHUNTSOK, INC.",CHICAGO,IL,60641.0,1089Taxi,Taxi
6490.0,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,BENGAL CAB CORPORATION,CHICAGO,IL,60630.0,4965Taxi,Taxi
6491.0,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,J.M. CAB CO.,CHICAGO,IL,60641.0,1439Taxi,Taxi
6493.0,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,GEM AND R CAB CORP,CHICAGO,IL,60616.0,1511Taxi,Taxi
6496.0,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,ZEEBA CORP,CHICAGO,IL,60646.0,5058Taxi,Taxi
6503.0,SURRENDER,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,NOUREDINE CORP.,CHICAGO,IL,60612.0,4889Taxi,Taxi
6505.0,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SERAFFIN INC.,CHICAGO,IL,60656.0,599Taxi,Taxi
6507.0,VIOLATION,TOYOTA,COROLLA,2017.0,WHITE,Hybrid,N,TRI STATE CAB CORP.,CHICAGO,IL,60641.0,6906Taxi,Taxi
6509.0,SURRENDER,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,TAXI MEDALLION GROUPLLC SERIESXXIV,CHICAGO,IL,60618.0,2595Taxi,Taxi
6510.0,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,TYTM TAXI LLC,CHICAGO,IL,60630.0,5141Taxi,Taxi
6515.0,FORECLOSURE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,2865 TAXI CAB INC.,CHICAGO,IL,60659.0,2865Taxi,Taxi
6519.0,ACTIVE,TOYOTA,RAV4,2024.0,GRAY,Hybrid,N,KAIRALI TAXI LLC,CHICAGO,IL,60612.0,3824Taxi,Taxi
6523.0,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,BISMILLAH I INC,CHICAGO,IL,60630.0,5507Taxi,Taxi
6525.0,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,ABS AUTO TRANS INC,CHICAGO,IL,60630.0,3428Taxi,Taxi
6527.0,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,NUT TREE CAB CO,CHICAGO,IL,60641.0,3009Taxi,Taxi
6530.0,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,ODA CAB CORP.,CHICAGO,IL,60641.0,2131Taxi,Taxi
6533.0,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,PAPA BEAR TAXI LLC,CHICAGO,IL,60630.0,4591Taxi,Taxi
6536.0,SURRENDER,TOYOTA,CAMRY,2012.0,WHITE/BLUE/STRIPES,Hybrid,N,IDEAL CAB COMPANY,CHICAGO,IL,60646.0,3081Taxi,Taxi
6541.0,ACTIVE,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,LEE G INC,CHICAGO,IL,60630.0,2217Taxi,Taxi
6545.0,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE/RED STRIPES,Hybrid,Y,MANGIB CORP.,CHICAGO,IL,60659.0,4862Taxi,Taxi
6548.0,ACTIVE,TOYOTA,CAMRY,2016.0,BLUE,Hybrid,N,TOUAREG CO,CHICAGO,IL,60612.0,777Taxi,Taxi
6549.0,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MANILLA TAXI LLC,CHICAGO,IL,60630.0,5826Taxi,Taxi
6550.0,ACTIVE,FORD,FUSION,2018.0,WHITE,Hybrid,N,DEKA CAB CORP,CHICAGO,IL,60630.0,6555Taxi,Taxi
6552.0,ACTIVE,TOYOTA,RAV4,2024.0,GREEN,Hybrid,N,MARIA INC.,CHICAGO,IL,60645.0,6110Taxi,Taxi
6553.0,FORECLOSURE,FORD,ESCAPE,2010.0,GREEN,Hybrid,N,REX 5 INC.,CHICAGO,IL,60645.0,2494Taxi,Taxi
6554.0,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,FLATIRON TAXI LLC,CHICAGO,IL,60630.0,3169Taxi,Taxi
6557.0,REVOKED,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,PATEK TAXI LLC,CHICAGO,IL,60630.0,4300Taxi,Taxi
6558.0,ACTIVE,TOYOTA,RAV4,2022.0,BLUE/WHITE,Hybrid,N,SIFAN INC.,CHICAGO,IL,60641.0,5422Taxi,Taxi
6561.0,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,AGEAN TAXI LLC,CHICAGO,IL,60630.0,6262Taxi,Taxi
6562.0,ACTIVE,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,"DOVE TRANS, INC",CHICAGO,IL,60659.0,1938Taxi,Taxi
6564.0,ACTIVE,TOYOTA,COROLLA,2020.0,WHITE,Hybrid,N,ABAZA TRANS INC,CHICAGO,IL,60608.0,2594Taxi,Taxi
6566.0,VIOLATION,TOYOTA,PRIUS,2014.0,BLUE,Hybrid,N,CHARLES TAXI LLC,CHICAGO,IL,60630.0,1296Taxi,Taxi
6567.0,ACTIVE,TOYOTA,SIENNA,2022.0,YELLOW,Hybrid,Y,KEPHALIS TRANSPORTATION INC,CHICAGO,IL,60619.0,6963Taxi,Taxi
6570.0,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION THREE LLC.,CHICAGO,IL,60656.0,4403Taxi,Taxi
6574.0,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,YMS EXPRESS CORP,CHICAGO,IL,60659.0,117Taxi,Taxi
6575.0,ACTIVE,TOYOTA,RAV4,2020.0,ORANGE,Hybrid,N,MORAN TAXI INC,CHICAGO,IL,60641.0,5677Taxi,Taxi
6577.0,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"CHICAGO POLO XVI, INC",CHICAGO,IL,60616.0,5045Taxi,Taxi
6583.0,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,HANNY AND NATTY CORP,CHICAGO,IL,60640.0,6811Taxi,Taxi
6588.0,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,MICHAEL TWO CAB CORP,CHICAGO,IL,60641.0,1487Taxi,Taxi
6595.0,VIOLATION,FORD,ESCAPE,2010.0,GREEN,Hybrid,N,VIRGO TAXI CAB CO.,CHICAGO,IL,60645.0,424Taxi,Taxi
6598.0,VIOLATION,TOYOTA,PRIUS,2015.0,CREAM/BLUE,Hybrid,N,SHIPKA CAB CO,CHICAGO,IL,60641.0,4767Taxi,Taxi
6600.0,ACTIVE,FORD,FUSION,2017.0,WHITE,Hybrid,N,KNOWZ CAB CO,CHICAGO,IL,60656.0,2353Taxi,Taxi
6601.0,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,"S. ROKEYA, CORP.",CHICAGO,IL,60656.0,5737Taxi,Taxi
6603.0,ACTIVE,TOYOTA,CAMRY,2021.0,BLUE,Hybrid,N,RODRIGO TAXI INC,CHICAGO,IL,60639.0,2975Taxi,Taxi
6609.0,VIOLATION,TOYOTA,PRIUS,2009.0,WHITE,Hybrid,N,DINO CAB COMPANY,CHICAGO,IL,60619.0,3152Taxi,Taxi
6610.0,ACTIVE,FORD,FUSION,2014.0,BLUE/WHITE,Hybrid,N,M'ZAIR CAB INC,CHICAGO,IL,60641.0,251Taxi,Taxi
6612.0,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,M A I CAB CO,CHICAGO,IL,60656.0,6115Taxi,Taxi
6614.0,ACTIVE,TOYOTA,PRIUS,2015.0,BLUE/WHITE,Hybrid,N,ABEBA CORP,CHICAGO,IL,60641.0,1851Taxi,Taxi
6621.0,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,UNIVERSITY TAXI LLC,CHICAGO,IL,60630.0,3381Taxi,Taxi
6625.0,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,STOLI CAB CO.,CHICAGO,IL,60656.0,2962Taxi,Taxi
6627.0,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP I,CHICAGO,IL,60659.0,918Taxi,Taxi
6631.0,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,VIOLET ZONE CAB CO.,CHICAGO,IL,60616.0,3846Taxi,Taxi
6633.0,ACTIVE,TOYOTA,RAV4,2017.0,WHITE,Hybrid,N,AKEEM B ALI,CHICAGO,IL,60645.0,5342Taxi,Taxi
6635.0,ACTIVE,TOYOTA,RAV4,2018.0,WHITE,Hybrid,N,MASHAALLAH HNZ CORP,CHICAGO,IL,60659.0,384Taxi,Taxi
6640.0,ACTIVE,TOYOTA,RAV4,2018.0,WHITE,Hybrid,N,GHOUSIA ONE INC,CHICAGO,IL,60612.0,3519Taxi,Taxi
6641.0,ACTIVE,TOYOTA,PRIUS,2016.0,BLUE/WHITE,Hybrid,N,BLESS TAXI INC,CHICAGO,IL,60641.0,669Taxi,Taxi
6642.0,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ARASH CAB LLC,CHICAGO,IL,60656.0,6942Taxi,Taxi
6644.0,ACTIVE,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,KAPO TAXI CORP,CHICAGO,IL,60659.0,5417Taxi,Taxi
6645.0,REVOKED,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,NABI & TAGOR TRANSPORTATION INC,CHICAGO,IL,60659.0,5535Taxi,Taxi
6654.0,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,AMRIT CAB CO.,CHICAGO,IL,60630.0,5581Taxi,Taxi
6655.0,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,TAXI FOR LESS INC,CHICAGO,IL,60625.0,4030Taxi,Taxi
6656.0,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,MOHAMMED AZIZ AHMED,CHICAGO,IL,60652.0,3684Taxi,Taxi
6657.0,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,STEFANIE AND ANDREW CAB CORP.,CHICAGO,IL,60641.0,1663Taxi,Taxi
6658.0,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,USMAN CAB CO,CHICAGO,IL,60656.0,3616Taxi,Taxi
6661.0,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,DUZO CAB CORPORATION,CHICAGO,IL,60626.0,5943Taxi,Taxi
6662.0,VIOLATION,TOYOTA,PRIUS,2015.0,GREEN,Hybrid,N,AQUARIUS CAB INC.,CHICAGO,IL,60645.0,670Taxi,Taxi
6663.0,ACTIVE,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,PARIKH ENTERPRISES III INC,CHICAGO,IL,60656.0,6695Taxi,Taxi
6664.0,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,NKEM TRANSPORT ENTERPRISES INC,CHICAGO,IL,60641.0,1713Taxi,Taxi
6665.0,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,KASHIF INC.,CHICAGO,IL,60641.0,1720Taxi,Taxi
6666.0,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,GLTI CAB CORP.,CHICAGO,IL,60616.0,5689Taxi,Taxi
6678.0,ACTIVE,TOYOTA,CAMRY,2011.0,WHITE/BLACK/STRIPES,Hybrid,N,BERHANE HABTEMARIAM TAXI CO.,CHICAGO,IL,60660.0,2197Taxi,Taxi
6681.0,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,PAIK CAB CO,CHICAGO,IL,60641.0,5094Taxi,Taxi
6682.0,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,ZW CAB CORP,CHICAGO,IL,60656.0,6389Taxi,Taxi
6683.0,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,FILE ZANI CORP.,CHICAGO,IL,60659.0,6832Taxi,Taxi
6684.0,ACTIVE,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUPLLC SERIESXXII,CHICAGO,IL,60618.0,1177Taxi,Taxi
6690.0,VIOLATION,FORD,ESCAPE,2010.0,WHITE,Hybrid,N,GLTI CAB CORP.,CHICAGO,IL,60616.0,1505Taxi,Taxi
6705.0,FORECLOSURE,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,"NICKI & EMMY, INC.",CHICAGO,IL,60645.0,6326Taxi,Taxi
6708.0,ACTIVE,TOYOTA,RAV4,2019.0,WHITE,Hybrid,N,RUFTAY INC,CHICAGO,IL,60630.0,6540Taxi,Taxi
6710.0,ACTIVE,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,FARHAN TRANSPORTATION INC.,CHICAGO,IL,60660.0,6460Taxi,Taxi
6712.0,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,"USHALE TRANS, INC",CHICAGO,IL,60659.0,5796Taxi,Taxi
6717.0,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,487Taxi,Taxi
6718.0,ACTIVE,TOYOTA,CAMRY,2013.0,YELLOW,Hybrid,N,K. R. I. ENT INC,CHICAGO,IL,60641.0,5334Taxi,Taxi
6719.0,FORECLOSURE,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,"NICKI & EMMY, INC.",CHICAGO,IL,60645.0,2788Taxi,Taxi
6720.0,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION ONE LLC.,CHICAGO,IL,60656.0,3784Taxi,Taxi
6721.0,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,SCOTT F MADSON,CHICAGO,IL,60641.0,6106Taxi,Taxi
6723.0,ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,MCCAB VII CORP.,CHICAGO,IL,60641.0,428Taxi,Taxi
6724.0,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,TAXI MEDALLION GROUP LLC-SERIES XVI,CHICAGO,IL,60618.0,2424Taxi,Taxi
6726.0,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 40 LLC,CHICAGO,IL,60645.0,1015Taxi,Taxi
6729.0,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,DILAN CAB CORP.,CHICAGO,IL,60616.0,2990Taxi,Taxi
6730.0,ACTIVE,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,MMTS INC,CHICAGO,IL,60659.0,6055Taxi,Taxi
6736.0,REVOKED,FORD,C-MAX,2013.0,WHITE,Hybrid,N,SCUBA TAXI LLC,CHICAGO,IL,60630.0,2998Taxi,Taxi
6738.0,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,3RD AVENUE TAXI CORP.,CHICAGO,IL,60656.0,2190Taxi,Taxi
6740.0,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,WOLF PACK TAXI LLC,CHICAGO,IL,60630.0,598Taxi,Taxi
6741.0,SURRENDER,TOYOTA,CAMRY,2013.0,YELLOW,Hybrid,N,AL MAZA CAB CO.,CHICAGO,IL,60641.0,6591Taxi,Taxi
6742.0,ACTIVE,TOYOTA,PRIUS,2014.0,GRAY/WHITE,Hybrid,N,KIMBERLY TAXI CO,CHICAGO,IL,60645.0,2169Taxi,Taxi
6745.0,SURRENDER,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,MK TAXI INC.,CHICAGO,IL,60656.0,1246Taxi,Taxi
6746.0,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,MOONLIGHT TAXI SERVICE INC,CHICAGO,IL,60645.0,2653Taxi,Taxi
6747.0,ACTIVE,TOYOTA,PRIUS,2011.0,WHITE/RED/STRIPES,Hybrid,N,INACIO CORP.,CHICAGO,IL,60647.0,4842Taxi,Taxi
6749.0,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,"AULFATA TRANS, INC.",CHICAGO,IL,60659.0,4816Taxi,Taxi
6752.0,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,AGEAN TAXI LLC,CHICAGO,IL,60630.0,6285Taxi,Taxi
6755.0,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,"LINCOLNSHIRE SERVICE II, CORP.",CHICAGO,IL,60618.0,5644Taxi,Taxi
6756.0,VIOLATION,FORD,C-MAX,2015.0,WHITE,Hybrid,N,JERSEY SHORE TAXI LLC,CHICAGO,IL,60630.0,3377Taxi,Taxi
6757.0,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,MONJI INC,CHICAGO,IL,60656.0,2008Taxi,Taxi
6758.0,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,BEST CAB CORP,CHICAGO,IL,60612.0,6784Taxi,Taxi
6761.0,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,LILLY CAB CORP,CHICAGO,IL,60616.0,4396Taxi,Taxi
6763.0,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,JIFFY CAB CO.,CHICAGO,IL,60640.0,3111Taxi,Taxi
6764.0,ACTIVE,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC-SERIES 37,CHICAGO,IL,60618.0,6753Taxi,Taxi
6767.0,SURRENDER,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,NECT 28 LLC,CHICAGO,IL,60645.0,3934Taxi,Taxi
6768.0,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,DAHLAK CORP,CHICAGO,IL,60640.0,6198Taxi,Taxi
6770.0,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,MAY TAXI INC,CHICAGO,IL,60641.0,362Taxi,Taxi
6771.0,ACTIVE,TOYOTA,CAMRY,2014.0,GRAY/WHITE,Hybrid,N,"LIYA TRANS, INC.",CHICAGO,IL,60645.0,3278Taxi,Taxi
6772.0,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,642Taxi,Taxi
6776.0,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SOPHIE TAXI LLC,CHICAGO,IL,60618.0,2671Taxi,Taxi
6783.0,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,TAJ MAHAL CAB CO,CHICAGO,IL,60630.0,373Taxi,Taxi
6786.0,ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,J.B. 'S TAXI INC.,CHICAGO,IL,60641.0,101Taxi,Taxi
6787.0,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,TAXI LEASING MGMT CORP,CHICAGO,IL,60641.0,18Taxi,Taxi
6789.0,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,OSAS CAB CORP,CHICAGO,IL,60656.0,5231Taxi,Taxi
6791.0,VIOLATION,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,REX 2 INC.,CHICAGO,IL,60645.0,5930Taxi,Taxi
6793.0,ACTIVE,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,EMMY INC.,CHICAGO,IL,60645.0,6602Taxi,Taxi
6795.0,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,DADA EXPRESS INC II,CHICAGO,IL,60630.0,3853Taxi,Taxi
6796.0,VIOLATION,FORD,FUSION,2014.0,WHITE,Hybrid,N,BROTHERS CHICAGO CORP.,CHICAGO,IL,60641.0,3413Taxi,Taxi
6802.0,VIOLATION,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,BABY CAB CORP.,CHICAGO,IL,60616.0,232Taxi,Taxi
6808.0,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,C & Z CAB CO,CHICAGO,IL,60659.0,5572Taxi,Taxi
6813.0,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,NEW AMSTERDAM LEASING CORP.,CHICAGO,IL,60641.0,3914Taxi,Taxi
6816.0,ACTIVE,TOYOTA,SIENNA,2021.0,GREEN,Hybrid,Y,J & B CAB CO,CHICAGO,IL,60645.0,1765Taxi,Taxi
6817.0,ACTIVE,TOYOTA,PRIUS,2016.0,SILVER,Hybrid,N,DIAMOND JUBILEE ENT INC,CHICAGO,IL,60612.0,6639Taxi,Taxi
6820.0,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,STEFANIE AND AUDREY CAB CORP.,CHICAGO,IL,60656.0,3530Taxi,Taxi
6822.0,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,NEW MILLENIUM TAXICAB INC,CHICAGO,IL,60641.0,5403Taxi,Taxi
6827.0,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ASCEND INVESTMENTS INCORPORATED,CHICAGO,IL,60656.0,1624Taxi,Taxi
6828.0,SURRENDER,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,LENA JOHN CAB CORP.,CHICAGO,IL,60641.0,834Taxi,Taxi
6832.0,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,BISHU CAB CO,CHICAGO,IL,60640.0,6373Taxi,Taxi
6835.0,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,RKJ CAB CO,CHICAGO,IL,60646.0,1722Taxi,Taxi
6838.0,ACTIVE,TOYOTA,RAV4,2023.0,BLACK,Hybrid,N,AAM CAB INC,CHICAGO,IL,60645.0,4565Taxi,Taxi
6839.0,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SRS CAB INC,CHICAGO,IL,60612.0,2728Taxi,Taxi
6841.0,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,MAVANI'S CAB CORP.,CHICAGO,IL,60659.0,181Taxi,Taxi
6845.0,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,EMPIRE TAXI INCORPORATED,CHICAGO,IL,60612.0,6594Taxi,Taxi
6847.0,ACTIVE,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP,LLC SERIES VI",CHICAGO,IL,60618.0,5362Taxi,Taxi
6848.0,SURRENDER,TOYOTA,CAMRY,2020.0,BLACK,Hybrid,N,NTL RELAX INC.,CHICAGO,IL,60656.0,1020Taxi,Taxi
6850.0,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE/RED,Hybrid,N,ARBERIA CAB CO,CHICAGO,IL,60646.0,5883Taxi,Taxi
6851.0,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,ENETOCHKA TAXI INC,CHICAGO,IL,60616.0,3688Taxi,Taxi
6852.0,ACTIVE,TOYOTA,RAV4,2017.0,WHITE,Hybrid,N,FRONT LINE TAXI INCORPORATED,CHICAGO,IL,60640.0,4745Taxi,Taxi
6856.0,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,J J B B INC,CHICAGO,IL,60646.0,6567Taxi,Taxi
6857.0,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"CHICAGO POLO V, INC.",CHICAGO,IL,60616.0,574Taxi,Taxi
6859.0,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,"MARK 08, INC",CHICAGO,IL,60640.0,3003Taxi,Taxi
6861.0,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,FAST CAB COMPANY,CHICAGO,IL,60641.0,3807Taxi,Taxi
6862.0,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,DENBENA INC,CHICAGO,IL,60626.0,4169Taxi,Taxi
6872.0,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,BRI KAY HACKING CHICAGO CORP.,CHICAGO,IL,60641.0,6691Taxi,Taxi
6875.0,SURRENDER,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,3229 TAXI CORP.,CHICAGO,IL,60659.0,3229Taxi,Taxi
6876.0,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,CHICAGO SEVEN CAB INC,CHICAGO,IL,60616.0,1268Taxi,Taxi
6877.0,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,ROOPINDER CAB CO.,CHICAGO,IL,60641.0,6248Taxi,Taxi
